2015-12-16,002583,15:00:27,2,12.63,8792,11105306
2015-12-16,002583,14:57:03,1,12.61,142,179062
2015-12-16,002583,14:57:00,1,12.6,93,117230
2015-12-16,002583,14:56:57,2,12.61,142,180272
2015-12-16,002583,14:56:54,1,12.61,303,382839
2015-12-16,002583,14:56:51,1,12.61,305,384655
2015-12-16,002583,14:56:45,1,12.61,206,260270
2015-12-16,002583,14:56:42,2,12.62,168,213227
2015-12-16,002583,14:56:39,2,12.62,201,253712
2015-12-16,002583,14:56:33,2,12.62,622,786175
2015-12-16,002583,14:56:27,2,12.62,732,923784
2015-12-16,002583,14:56:24,2,12.62,332,418984
2015-12-16,002583,14:56:21,0,12.62,328,413936
2015-12-16,002583,14:56:15,2,12.62,290,365980
2015-12-16,002583,14:56:12,1,12.62,169,213328
2015-12-16,002583,14:56:09,1,12.62,434,548919
2015-12-16,002583,14:56:03,2,12.63,456,575928
2015-12-16,002583,14:56:00,2,12.63,233,294329
2015-12-16,002583,14:55:54,1,12.62,122,155175
2015-12-16,002583,14:55:51,1,12.62,229,289048
2015-12-16,002583,14:55:48,1,12.63,150,189450
2015-12-16,002583,14:55:45,1,12.63,460,582192
2015-12-16,002583,14:55:42,2,12.63,551,695963
2015-12-16,002583,14:55:33,1,12.62,90,113580
2015-12-16,002583,14:55:30,1,12.62,74,93388
2015-12-16,002583,14:55:27,2,12.63,382,483678
2015-12-16,002583,14:55:24,2,12.63,174,219762
2015-12-16,002583,14:55:21,2,12.63,209,264017
2015-12-16,002583,14:55:18,1,12.62,156,198083
2015-12-16,002583,14:55:15,1,12.62,374,471987
2015-12-16,002583,14:55:12,1,12.62,125,157800
2015-12-16,002583,14:55:09,2,12.63,56,71940
2015-12-16,002583,14:55:06,2,12.63,157,198341
2015-12-16,002583,14:55:03,2,12.63,886,1119018
2015-12-16,002583,14:55:00,1,12.63,238,300594
2015-12-16,002583,14:54:54,2,12.64,50,63200
2015-12-16,002583,14:54:51,1,12.62,392,495915
2015-12-16,002583,14:54:48,2,12.64,198,250272
2015-12-16,002583,14:54:45,2,12.64,143,180802
2015-12-16,002583,14:54:42,1,12.63,214,271494
2015-12-16,002583,14:54:39,2,12.63,240,303120
2015-12-16,002583,14:54:36,1,12.62,189,238568
2015-12-16,002583,14:54:33,1,12.63,234,295542
2015-12-16,002583,14:54:27,2,12.63,102,128826
2015-12-16,002583,14:54:21,2,12.63,444,560772
2015-12-16,002583,14:54:18,2,12.62,296,374763
2015-12-16,002583,14:54:09,1,12.61,91,114801
2015-12-16,002583,14:54:09,2,12.63,240,303120
2015-12-16,002583,14:54:03,1,12.61,320,403520
2015-12-16,002583,14:54:00,2,12.63,16,20208
2015-12-16,002583,14:53:57,0,12.62,289,365778
2015-12-16,002583,14:53:54,2,12.61,279,351869
2015-12-16,002583,14:53:48,1,12.6,52,65520
2015-12-16,002583,14:53:45,1,12.6,184,233049
2015-12-16,002583,14:53:42,1,12.6,318,400780
2015-12-16,002583,14:53:39,1,12.59,88,112000
2015-12-16,002583,14:53:36,2,12.6,1042,1313222
2015-12-16,002583,14:53:33,2,12.59,129,162461
2015-12-16,002583,14:53:30,1,12.59,456,574104
2015-12-16,002583,14:53:27,2,12.6,521,656510
2015-12-16,002583,14:53:24,1,12.59,133,168605
2015-12-16,002583,14:53:18,2,12.6,725,913550
2015-12-16,002583,14:53:15,2,12.59,138,174950
2015-12-16,002583,14:53:12,2,12.6,245,308750
2015-12-16,002583,14:53:09,2,12.59,332,417988
2015-12-16,002583,14:53:06,1,12.59,58,73022
2015-12-16,002583,14:53:03,2,12.6,782,985320
2015-12-16,002583,14:53:00,1,12.59,270,341138
2015-12-16,002583,14:52:57,1,12.59,434,546406
2015-12-16,002583,14:52:54,2,12.6,112,141120
2015-12-16,002583,14:52:51,2,12.6,92,115920
2015-12-16,002583,14:52:48,2,12.6,145,182750
2015-12-16,002583,14:52:45,2,12.6,66,83160
2015-12-16,002583,14:52:42,1,12.6,2976,3750969
2015-12-16,002583,14:52:39,2,12.65,60,75900
2015-12-16,002583,14:52:36,2,12.65,188,238629
2015-12-16,002583,14:52:33,2,12.65,138,174570
2015-12-16,002583,14:52:30,1,12.65,40,51814
2015-12-16,002583,14:52:27,2,12.66,162,205092
2015-12-16,002583,14:52:24,1,12.64,129,163106
2015-12-16,002583,14:52:18,2,12.68,260,330897
2015-12-16,002583,14:52:15,1,12.65,182,230230
2015-12-16,002583,14:52:09,0,12.68,100,126800
2015-12-16,002583,14:52:06,1,12.66,414,524124
2015-12-16,002583,14:52:03,2,12.68,440,557920
2015-12-16,002583,14:52:00,2,12.68,46,58328
2015-12-16,002583,14:51:57,2,12.68,56,71008
2015-12-16,002583,14:51:54,0,12.68,191,242238
2015-12-16,002583,14:51:51,2,12.69,238,302022
2015-12-16,002583,14:51:48,1,12.68,210,267497
2015-12-16,002583,14:51:45,2,12.69,404,512676
2015-12-16,002583,14:51:42,1,12.68,250,317000
2015-12-16,002583,14:51:39,2,12.69,131,166289
2015-12-16,002583,14:51:36,1,12.68,220,278960
2015-12-16,002583,14:51:33,1,12.68,152,193953
2015-12-16,002583,14:51:30,1,12.68,194,245992
2015-12-16,002583,14:51:24,2,12.68,254,322072
2015-12-16,002583,14:51:21,1,12.67,145,183765
2015-12-16,002583,14:51:18,1,12.67,306,387702
2015-12-16,002583,14:51:12,1,12.69,12,16446
2015-12-16,002583,14:51:09,1,12.68,135,171230
2015-12-16,002583,14:51:06,1,12.67,74,94974
2015-12-16,002583,14:51:00,1,12.67,76,96292
2015-12-16,002583,14:50:57,1,12.67,56,71256
2015-12-16,002583,14:50:54,0,12.67,44,55748
2015-12-16,002583,14:50:51,2,12.68,228,290321
2015-12-16,002583,14:50:48,1,12.66,345,436820
2015-12-16,002583,14:50:45,2,12.67,570,723406
2015-12-16,002583,14:50:42,1,12.66,295,373520
2015-12-16,002583,14:50:39,2,12.67,142,179914
2015-12-16,002583,14:50:36,2,12.67,152,192584
2015-12-16,002583,14:50:33,2,12.67,188,238196
2015-12-16,002583,14:50:30,0,12.66,104,132879
2015-12-16,002583,14:50:27,1,12.64,186,235104
2015-12-16,002583,14:50:24,1,12.66,47,59552
2015-12-16,002583,14:50:21,1,12.64,389,491948
2015-12-16,002583,14:50:18,2,12.66,14,17724
2015-12-16,002583,14:50:15,1,12.65,12,16394
2015-12-16,002583,14:50:12,0,12.64,11,13954
2015-12-16,002583,14:50:09,1,12.63,148,186924
2015-12-16,002583,14:50:06,1,12.63,116,146710
2015-12-16,002583,14:50:03,1,12.63,346,436998
2015-12-16,002583,14:50:00,2,12.63,36,45468
2015-12-16,002583,14:49:57,2,12.63,338,426894
2015-12-16,002583,14:49:51,1,12.62,92,116104
2015-12-16,002583,14:49:48,1,12.62,128,161536
2015-12-16,002583,14:49:45,1,12.62,234,295308
2015-12-16,002583,14:49:42,2,12.62,470,593140
2015-12-16,002583,14:49:36,2,12.62,187,236044
2015-12-16,002583,14:49:33,2,12.62,54,68148
2015-12-16,002583,14:49:30,1,12.6,226,284760
2015-12-16,002583,14:49:27,0,12.61,26,33996
2015-12-16,002583,14:49:24,2,12.62,127,160324
2015-12-16,002583,14:49:21,1,12.6,52,66729
2015-12-16,002583,14:49:18,1,12.6,436,549360
2015-12-16,002583,14:49:15,1,12.6,77,97070
2015-12-16,002583,14:49:12,1,12.59,128,162360
2015-12-16,002583,14:49:09,2,12.6,33,41630
2015-12-16,002583,14:49:06,2,12.6,1081,1362110
2015-12-16,002583,14:49:03,2,12.6,60,76809
2015-12-16,002583,14:49:00,1,12.6,3251,4097016
2015-12-16,002583,14:48:57,2,12.63,231,292308
2015-12-16,002583,14:48:54,1,12.63,192,243708
2015-12-16,002583,14:48:51,2,12.64,96,122557
2015-12-16,002583,14:48:48,1,12.63,76,95988
2015-12-16,002583,14:48:42,2,12.64,134,169477
2015-12-16,002583,14:48:39,2,12.64,93,118714
2015-12-16,002583,14:48:36,1,12.64,1199,1515586
2015-12-16,002583,14:48:33,2,12.68,64,82369
2015-12-16,002583,14:48:30,2,12.68,27,34286
2015-12-16,002583,14:48:27,1,12.68,244,309392
2015-12-16,002583,14:48:24,2,12.68,72,91296
2015-12-16,002583,14:48:21,2,12.68,32,41793
2015-12-16,002583,14:48:18,1,12.65,2292,2899430
2015-12-16,002583,14:48:15,1,12.68,22,27896
2015-12-16,002583,14:48:12,2,12.69,42,53298
2015-12-16,002583,14:48:09,2,12.69,183,232227
2015-12-16,002583,14:48:06,2,12.69,7,8883
2015-12-16,002583,14:48:03,1,12.69,3759,4770171
2015-12-16,002583,14:48:00,2,12.71,37,47027
2015-12-16,002583,14:47:57,1,12.71,82,104222
2015-12-16,002583,14:47:51,2,12.72,298,379056
2015-12-16,002583,14:47:48,2,12.72,157,199704
2015-12-16,002583,14:47:45,2,12.72,62,78864
2015-12-16,002583,14:47:42,2,12.71,65,82615
2015-12-16,002583,14:47:39,1,12.71,389,495029
2015-12-16,002583,14:47:33,2,12.72,15,19130
2015-12-16,002583,14:47:30,2,12.72,200,254400
2015-12-16,002583,14:47:27,2,12.72,52,66144
2015-12-16,002583,14:47:24,2,12.72,0,1221
2015-12-16,002583,14:47:21,2,12.72,12,15264
2015-12-16,002583,14:47:15,1,12.72,224,284928
2015-12-16,002583,14:47:09,1,12.72,190,241680
2015-12-16,002583,14:47:06,1,12.72,35,44570
2015-12-16,002583,14:46:59,1,12.72,4,5088
2015-12-16,002583,14:46:56,2,12.73,14,17822
2015-12-16,002583,14:46:53,1,12.71,28,35588
2015-12-16,002583,14:46:50,1,12.71,276,352016
2015-12-16,002583,14:46:47,1,12.71,64,81344
2015-12-16,002583,14:46:44,1,12.72,67,85274
2015-12-16,002583,14:46:41,2,12.72,38,49557
2015-12-16,002583,14:46:38,2,12.72,68,87157
2015-12-16,002583,14:46:35,2,12.72,40,50880
2015-12-16,002583,14:46:32,2,12.72,153,194616
2015-12-16,002583,14:46:26,2,12.72,20,25440
2015-12-16,002583,14:46:20,1,12.71,119,151249
2015-12-16,002583,14:46:17,1,12.71,153,194463
2015-12-16,002583,14:46:11,1,12.71,44,55924
2015-12-16,002583,14:46:05,2,12.72,36,45792
2015-12-16,002583,14:45:59,2,12.72,49,62328
2015-12-16,002583,14:45:56,2,12.72,23,29256
2015-12-16,002583,14:45:53,2,12.72,24,30528
2015-12-16,002583,14:45:50,1,12.72,472,600384
2015-12-16,002583,14:45:44,2,12.73,24,30552
2015-12-16,002583,14:45:41,2,12.73,68,86564
2015-12-16,002583,14:45:38,2,12.73,5,6365
2015-12-16,002583,14:45:32,1,12.73,187,238305
2015-12-16,002583,14:45:29,1,12.73,34,43282
2015-12-16,002583,14:45:26,1,12.73,25,31825
2015-12-16,002583,14:45:23,2,12.74,19,24206
2015-12-16,002583,14:45:17,1,12.73,36,46591
2015-12-16,002583,14:45:14,2,12.74,42,53508
2015-12-16,002583,14:45:11,0,12.74,27,34398
2015-12-16,002583,14:45:08,2,12.75,3,3825
2015-12-16,002583,14:45:05,2,12.75,19,24225
2015-12-16,002583,14:45:02,2,12.75,105,133875
2015-12-16,002583,14:44:59,2,12.75,209,266475
2015-12-16,002583,14:44:53,1,12.74,35,44590
2015-12-16,002583,14:44:53,1,12.75,137,174675
2015-12-16,002583,14:44:47,1,12.75,8,10200
2015-12-16,002583,14:44:44,1,12.75,45,57375
2015-12-16,002583,14:44:41,2,12.76,66,84216
2015-12-16,002583,14:44:38,0,12.75,5,6375
2015-12-16,002583,14:44:32,2,12.76,200,255200
2015-12-16,002583,14:44:29,2,12.75,6,7650
2015-12-16,002583,14:44:26,0,12.75,15,19125
2015-12-16,002583,14:44:23,2,12.76,240,306240
2015-12-16,002583,14:44:20,1,12.75,128,163200
2015-12-16,002583,14:44:17,1,12.75,76,96900
2015-12-16,002583,14:44:14,1,12.75,300,382500
2015-12-16,002583,14:44:08,1,12.75,134,170850
2015-12-16,002583,14:44:05,1,12.75,10,12750
2015-12-16,002583,14:44:02,2,12.76,22,28072
2015-12-16,002583,14:43:59,2,12.76,11,14036
2015-12-16,002583,14:43:56,1,12.75,103,131325
2015-12-16,002583,14:43:53,1,12.75,18,22950
2015-12-16,002583,14:43:50,1,12.75,129,164475
2015-12-16,002583,14:43:47,1,12.75,89,113475
2015-12-16,002583,14:43:44,2,12.76,10,12760
2015-12-16,002583,14:43:38,2,12.76,2,2552
2015-12-16,002583,14:43:38,2,12.75,200,255000
2015-12-16,002583,14:43:35,2,12.75,45,57375
2015-12-16,002583,14:43:29,0,12.75,72,91800
2015-12-16,002583,14:43:26,2,12.76,213,271788
2015-12-16,002583,14:43:23,2,12.76,85,108460
2015-12-16,002583,14:43:20,1,12.75,21,26775
2015-12-16,002583,14:43:17,1,12.75,33,42075
2015-12-16,002583,14:43:11,1,12.75,14,17850
2015-12-16,002583,14:43:11,2,12.76,329,419804
2015-12-16,002583,14:43:05,2,12.76,30,38280
2015-12-16,002583,14:42:59,1,12.75,31,39525
2015-12-16,002583,14:42:56,2,12.76,41,52316
2015-12-16,002583,14:42:50,1,12.75,118,150450
2015-12-16,002583,14:42:47,2,12.76,123,156948
2015-12-16,002583,14:42:44,2,12.76,2,2552
2015-12-16,002583,14:42:41,2,12.76,11,14036
2015-12-16,002583,14:42:38,1,12.76,773,986348
2015-12-16,002583,14:42:35,1,12.78,75,95850
2015-12-16,002583,14:42:32,2,12.78,275,351450
2015-12-16,002583,14:42:29,2,12.78,114,145692
2015-12-16,002583,14:42:26,1,12.76,38,48488
2015-12-16,002583,14:42:23,2,12.78,82,104796
2015-12-16,002583,14:42:20,2,12.78,129,164862
2015-12-16,002583,14:42:17,2,12.78,75,95850
2015-12-16,002583,14:42:14,1,12.77,4,5108
2015-12-16,002583,14:42:08,2,12.77,55,70235
2015-12-16,002583,14:42:05,1,12.76,3,3828
2015-12-16,002583,14:42:02,0,12.77,7,8939
2015-12-16,002583,14:41:59,2,12.78,148,189144
2015-12-16,002583,14:41:56,2,12.78,221,282438
2015-12-16,002583,14:41:50,1,12.77,10,12770
2015-12-16,002583,14:41:47,2,12.78,30,38340
2015-12-16,002583,14:41:44,1,12.77,1,1277
2015-12-16,002583,14:41:41,2,12.78,46,58788
2015-12-16,002583,14:41:38,1,12.77,30,38310
2015-12-16,002583,14:41:35,0,12.77,146,186442
2015-12-16,002583,14:41:32,1,12.77,6,7662
2015-12-16,002583,14:41:29,1,12.77,34,43418
2015-12-16,002583,14:41:26,1,12.77,5,6385
2015-12-16,002583,14:41:23,2,12.77,54,68958
2015-12-16,002583,14:41:17,2,12.78,137,175086
2015-12-16,002583,14:41:14,1,12.76,30,38280
2015-12-16,002583,14:41:11,1,12.76,50,63800
2015-12-16,002583,14:41:05,1,12.76,5,6380
2015-12-16,002583,14:40:59,1,12.76,6,7656
2015-12-16,002583,14:40:56,1,12.75,6,7650
2015-12-16,002583,14:40:53,1,12.75,68,86700
2015-12-16,002583,14:40:47,2,12.75,4,5355
2015-12-16,002583,14:40:41,2,12.75,5,6375
2015-12-16,002583,14:40:38,2,12.75,15,19125
2015-12-16,002583,14:40:35,2,12.75,29,36975
2015-12-16,002583,14:40:32,1,12.75,786,1003170
